,full_address,latitude,longitude
2746,725 WOODLANDS AVE 6 Singapore,1.4448954,103.7988955
2747,748 WOODLANDS CIRCLE Singapore,1.4453219,103.7952282
2748,892A WOODLANDS DR 50 Singapore,1.4372051,103.7901575
2749,897A WOODLANDS DR 50 Singapore,1.4365587,103.7938247
2750,712 WOODLANDS DR 70 Singapore,1.4415663,103.7971298
2751,895B WOODLANDS DR 50 Singapore,1.4355798,103.7918779
2752,722 WOODLANDS AVE 6 Singapore,1.4453348,103.7990766
2753,371 WOODLANDS AVE 1 Singapore,1.4323082,103.7868073
2754,364 WOODLANDS AVE 5 Singapore,1.4339973,103.7866262
2755,787C WOODLANDS CRES Singapore,1.4448456,103.8010235
2756,553 WOODLANDS DR 44 Singapore,1.4315971,103.7950471
2757,688F WOODLANDS DR 75 Singapore,1.4440807,103.8079268
2758,882 WOODLANDS ST 82 Singapore,1.4442487,103.7907008
2759,758 WOODLANDS AVE 6 Singapore,1.4460555,103.7953187
2760,589 WOODLANDS DR 16 Singapore,1.4278898,103.7952735
2761,898B WOODLANDS DR 50 Singapore,1.4349362,103.7950924
2762,616 WOODLANDS AVE 4 Singapore,1.4343815,103.7957715
2763,546 WOODLANDS DR 16 Singapore,1.4297691,103.7939605
2764,628A WOODLANDS RING RD Singapore,1.4347162,103.8010235
2765,802 WOODLANDS ST 81 Singapore,1.4410489,103.7858113
2766,540 WOODLANDS DR 16 Singapore,1.4284571,103.7925117
2767,621 WOODLANDS DR 52 Singapore,1.4339273,103.7980353
2768,649 WOODLANDS RING RD Singapore,1.4389732,103.8010235
2769,754 WOODLANDS CIRCLE Singapore,1.445476,103.794051
2770,508 WOODLANDS DR 14 Singapore,1.4321386,103.7905197
2771,685C WOODLANDS DR 73 Singapore,1.4417334,103.8057324
2772,719 WOODLANDS AVE 6 Singapore,1.441748,103.8003126
2773,891B WOODLANDS DR 50 Singapore,1.4377178,103.7903386
2774,418 WOODLANDS ST 41 Singapore,1.4290054,103.774856
2775,867 WOODLANDS ST 83 Singapore,1.4423255,103.793055
2776,654 WOODLANDS RING RD Singapore,1.4377371,103.7991219
2777,360 WOODLANDS AVE 5 Singapore,1.4340656,103.7844758
2778,821 WOODLANDS ST 82 Singapore,1.4408892,103.7900872
2779,172 WOODLANDS ST 13 Singapore,1.4339806,103.777391
2780,663A YISHUN AVE 4 Singapore,1.420191,103.839682
2781,129 YISHUN ST 11 Singapore,1.433887,103.8316869
2782,304 YISHUN CTRL Singapore,1.4305301,103.8403523
2783,122 YISHUN ST 11 Singapore,1.4349397,103.830911
2784,133 YISHUN ST 11 Singapore,1.4323971,103.8307792
2785,273 YISHUN ST 22 Singapore,1.4375624,103.8393332
2786,123 YISHUN ST 11 Singapore,1.4348197,103.8319059
2787,725 YISHUN ST 71 Singapore,1.4270287,103.8307367
2788,709 YISHUN AVE 5 Singapore,1.428631,103.8275578
2789,862 YISHUN AVE 4 Singapore,1.4171663,103.8393332
2790,218 YISHUN ST 21 Singapore,1.433043,103.836044
2791,137 YISHUN RING RD Singapore,1.4319316,103.8298604
2792,153 YISHUN ST 11 Singapore,1.4312721,103.8341639
2793,736 YISHUN ST 72 Singapore,1.428664,103.831558
2794,746 YISHUN ST 72 Singapore,1.4289876,103.8333058
2795,202 YISHUN ST 21 Singapore,1.4307641,103.8372645
2796,702 YISHUN AVE 5 Singapore,1.4298035,103.8294829
2797,215 YISHUN ST 21 Singapore,1.4317299,103.8356351
2798,219 YISHUN ST 21 Singapore,1.433338,103.83597
2799,223 YISHUN ST 21 Singapore,1.4345075,103.835521
2800,853 YISHUN RING RD Singapore,1.416467,103.8367449
2801,734 YISHUN AVE 5 Singapore,1.4293732,103.8308601
2802,433 YISHUN AVE 6 Singapore,1.4210047,103.8473951
2803,327 YISHUN RING RD Singapore,1.4301504,103.8424356
2804,278 YISHUN ST 22 Singapore,1.4382313,103.8379745
2805,427 YISHUN AVE 11 Singapore,1.421941,103.8484389
2806,439 YISHUN AVE 11 Singapore,1.4221089,103.846761
2807,655 YISHUN AVE 4 Singapore,1.422685,103.839537
2808,647 YISHUN ST 61 Singapore,1.4224044,103.8369136
2809,612 YISHUN ST 61 Singapore,1.420378,103.835239
2810,110 YISHUN RING RD Singapore,1.4336617,103.8292793
2811,630 YISHUN ST 61 Singapore,1.4179484,103.8378487
2812,425 YISHUN AVE 11 Singapore,1.4222482,103.8484553
2813,762 YISHUN ST 72 Singapore,1.4257679,103.8339074
2814,726 YISHUN ST 71 Singapore,1.4266377,103.8309169
2815,403 YISHUN AVE 6 Singapore,1.4269743,103.8488897
2816,852 YISHUN ST 81 Singapore,1.4160076,103.8368876
2817,766 YISHUN AVE 3 Singapore,1.4247399,103.833778
2818,115C YISHUN RING RD Singapore,1.4337908,103.8275862
2819,366 YISHUN RING RD Singapore,1.4291567,103.8459457
2820,752 YISHUN ST 72 Singapore,1.4272643,103.8338731
2821,308 YISHUN RING RD Singapore,1.4313361,103.8405334
2822,144 YISHUN ST 11 Singapore,1.4322393,103.8330826
2823,865 YISHUN ST 81 Singapore,1.414164,103.838518
2824,367 YISHUN RING RD Singapore,1.4296042,103.8447681
2825,821 YISHUN ST 81 Singapore,1.4132364,103.8342609
2826,839 YISHUN ST 81 Singapore,1.415913,103.833616
2827,733 YISHUN AVE 5 Singapore,1.429703,103.830708
2828,331 YISHUN RING RD Singapore,1.4306414,103.8431376
2829,155 YISHUN ST 11 Singapore,1.4320218,103.8340927
2830,788 YISHUN AVE 2 Singapore,1.4210736,103.833933
2831,858 YISHUN AVE 4 Singapore,1.417613,103.8382463
2832,299 YISHUN ST 20 Singapore,1.436381,103.834464
2833,880 YISHUN ST 81 Singapore,1.4139578,103.8362536
2834,154 YISHUN ST 11 Singapore,1.431633,103.8341397
2835,293 YISHUN ST 22 Singapore,1.4363967,103.8379745
2836,604 YISHUN ST 61 Singapore,1.4223688,103.8357353
2837,116 ANG MO KIO AVE 4 Singapore,1.3734171,103.8364347
2838,510 ANG MO KIO AVE 8 Singapore,1.3734149,103.8492068
2839,323 ANG MO KIO AVE 3 Singapore,1.3679292,103.8476668
2840,314 ANG MO KIO AVE 3 Singapore,1.3662326,103.8496597
2841,225 ANG MO KIO AVE 1 Singapore,1.3674729,103.8380651
2842,211 ANG MO KIO AVE 3 Singapore,1.3692104,103.8415977
2843,219 ANG MO KIO AVE 1 Singapore,1.3659933,103.8405108
2844,180 ANG MO KIO AVE 5 Singapore,1.3767032,103.8383369
2845,403 ANG MO KIO AVE 10 Singapore,1.3613694,103.8545514
2846,213 ANG MO KIO AVE 3 Singapore,1.367847,103.841097
2847,604 ANG MO KIO AVE 5 Singapore,1.3800876,103.8360724
2848,345 ANG MO KIO AVE 3 Singapore,1.3675154,103.8497376
2849,441 ANG MO KIO AVE 10 Singapore,1.36606,103.8540985
2850,330 ANG MO KIO AVE 1 Singapore,1.3623423,103.8510185
2851,456 ANG MO KIO AVE 10 Singapore,1.367206,103.8585374
2852,587 ANG MO KIO AVE 3 Singapore,1.3702258,103.8524899
2853,509 ANG MO KIO AVE 8 Singapore,1.3739957,103.8501126
2854,319 ANG MO KIO AVE 1 Singapore,1.3650738,103.8473951
2855,348 ANG MO KIO AVE 3 Singapore,1.36617,103.847848
2856,179 ANG MO KIO AVE 5 Singapore,1.376861,103.8364347
2857,202 ANG MO KIO AVE 3 Singapore,1.3684602,103.8445869
2858,231 ANG MO KIO AVE 3 Singapore,1.3688328,103.8372952
2859,472 ANG MO KIO AVE 10 Singapore,1.3631798,103.8580845
2860,502 ANG MO KIO AVE 5 Singapore,1.3758291,103.8498409
2861,546 ANG MO KIO AVE 10 Singapore,1.3735529,103.8568615
2862,522 ANG MO KIO AVE 5 Singapore,1.3730717,103.852131
2863,635 ANG MO KIO AVE 6 Singapore,1.3807828,103.842413
2864,596D ANG MO KIO ST 52 Singapore,1.3718971,103.850947
2865,111 ANG MO KIO AVE 4 Singapore,1.3709211,103.8372499
2866,101 ANG MO KIO AVE 3 Singapore,1.3702489,103.8394238
2867,401 ANG MO KIO AVE 10 Singapore,1.3610716,103.8553668
2868,714 ANG MO KIO AVE 6 Singapore,1.3710148,103.8462175
2869,596C ANG MO KIO ST 52 Singapore,1.3721662,103.8497503
2870,514 BEDOK NTH AVE 2 Singapore,1.3322394,103.9289458
2871,114 BEDOK NTH ST 2 Singapore,1.3305163,103.9359252
2872,631 BEDOK RESERVOIR RD Singapore,1.3334378,103.9149165
2873,510 BEDOK NTH ST 3 Singapore,1.3322416,103.9310472
2874,625 BEDOK RESERVOIR RD Singapore,1.3342847,103.9163481
2875,527 BEDOK NTH ST 3 Singapore,1.3339997,103.9282207
2876,535 BEDOK NTH ST 3 Singapore,1.332783,103.9235076
2877,615 BEDOK RESERVOIR RD Singapore,1.3322067,103.9155772
2878,58 CHAI CHEE DR Singapore,1.3257797,103.9198822
2879,71 BEDOK STH RD Singapore,1.320455,103.9427236
2880,540 BEDOK NTH ST 3 Singapore,1.3311815,103.9220574
2881,108 BEDOK RESERVOIR RD Singapore,1.3302301,103.9093692
2882,104 BEDOK NTH AVE 4 Singapore,1.3332562,103.936605
2883,41 CHAI CHEE ST Singapore,1.3274212,103.9258996
2884,124 BEDOK NTH RD Singapore,1.3292548,103.9390071
2885,423 BEDOK NTH AVE 1 Singapore,1.3280035,103.9275863
2886,425 BEDOK NTH RD Singapore,1.3293501,103.9288099
2887,37 CHAI CHEE AVE Singapore,1.3254507,103.9262267
2888,141 BEDOK RESERVOIR RD Singapore,1.335547,103.9137193
2889,524 BEDOK NTH ST 3 Singapore,1.3348637,103.930668
2890,166 BEDOK STH AVE 3 Singapore,1.3200021,103.9451712
2891,119 BEDOK NTH RD Singapore,1.3302075,103.9387352
2892,701 BEDOK RESERVOIR RD Singapore,1.3376405,103.918704
2893,705 BEDOK NTH RD Singapore,1.3366881,103.9188853
2894,36 BEDOK STH AVE 2 Singapore,1.321729,103.938193
2895,626 BEDOK RESERVOIR RD Singapore,1.3344378,103.9157132
2896,42 BEDOK STH RD Singapore,1.3214904,103.9407294
2897,655 JLN TENAGA Singapore,1.3333365,103.906809
2898,718 BEDOK RESERVOIR RD Singapore,1.337161,103.9256829
2899,11 CHAI CHEE RD Singapore,1.3269222,103.9247765
2900,762 BEDOK RESERVOIR VIEW Singapore,1.3364516,103.9344749
2901,421 BEDOK NTH RD Singapore,1.3282884,103.9289458
2902,769 BEDOK RESERVOIR VIEW Singapore,1.3358468,103.9378287
2903,766 BEDOK RESERVOIR VIEW Singapore,1.3362205,103.9364691
2904,219C BEDOK CTRL Singapore,1.3249153,103.9333079
2905,219B BEDOK CTRL Singapore,1.3253886,103.9336065
2906,221C BEDOK CTRL Singapore,1.3250199,103.9341603
2907,96 BEDOK NTH AVE 4 Singapore,1.3331979,103.9403668
2908,94D BEDOK NTH AVE 4 Singapore,1.3337049,103.9412733
2909,51 CHAI CHEE ST Singapore,1.3289128,103.9221481
2910,505 BEDOK NTH AVE 3 Singapore,1.331848,103.9333872
2911,714 BEDOK RESERVOIR RD Singapore,1.3371015,103.9233263
2912,97 BEDOK NTH AVE 4 Singapore,1.3329078,103.9399136
2913,645 JLN TENAGA Singapore,1.3315862,103.9066278
2914,649 JLN TENAGA Singapore,1.332335,103.9060226
2915,34 CHAI CHEE AVE Singapore,1.324206,103.926408
2916,20 BEDOK STH RD Singapore,1.3198116,103.9337045
2917,145 BEDOK RESERVOIR RD Singapore,1.3343129,103.9119974
2918,665 JLN DAMAI Singapore,1.3341158,103.9081004
2919,640 BEDOK RESERVOIR RD Singapore,1.3321761,103.9049966
2920,171 BISHAN ST 13 Singapore,1.3468013,103.8536456
2921,105 BISHAN ST 12 Singapore,1.3458125,103.8473951
2922,307 SHUNFU RD Singapore,1.3505514,103.8383369
2923,25 SIN MING RD Singapore,1.3548142,103.8387831
2924,403 SIN MING AVE Singapore,1.3628453,103.8334355
2925,142 BISHAN ST 12 Singapore,1.3454839,103.853555
2926,141 BISHAN ST 12 Singapore,1.3451189,103.8533738
2927,254 BISHAN ST 22 Singapore,1.3618757,103.8431376
2928,131 BISHAN ST 12 Singapore,1.3455718,103.8510185
2929,178 BISHAN ST 13 Singapore,1.348109,103.852257
2930,180 BISHAN ST 13 Singapore,1.3484928,103.8523773
2931,233 BISHAN ST 22 Singapore,1.3585805,103.8455006
2932,108 BISHAN ST 12 Singapore,1.3469108,103.8473951
2933,402 SIN MING AVE Singapore,1.362765,103.832646
2934,312 SHUNFU RD Singapore,1.3513596,103.837884
2935,179 BISHAN ST 13 Singapore,1.3485509,103.8518879
2936,257 BISHAN ST 22 Singapore,1.3600445,103.8431376
2937,175 BT BATOK WEST AVE 8 Singapore,1.3456887,103.7418143
2938,424 BT BATOK WEST AVE 2 Singapore,1.3618036,103.7455933
2939,504 BT BATOK ST 52 Singapore,1.3519853,103.7551205
2940,169 BT BATOK WEST AVE 8 Singapore,1.3465725,103.7409997
2941,206 BT BATOK ST 21 Singapore,1.3466711,103.7493272
2942,338 BT BATOK ST 34 Singapore,1.3635134,103.750866
2943,216 BT BATOK ST 21 Singapore,1.3471599,103.7534911
2944,329 BT BATOK ST 33 Singapore,1.363312,103.7476978
2945,321 BT BATOK ST 33 Singapore,1.3613345,103.7475168
2946,288C BT BATOK ST 25 Singapore,1.3460985,103.7597373
2947,219 BT BATOK ST 21 Singapore,1.3472243,103.75503
2948,536 BT BATOK ST 52 Singapore,1.355525,103.7511376
2949,260 BT BATOK EAST AVE 4 Singapore,1.3509378,103.7589225
2950,112 BT BATOK WEST AVE 6 Singapore,1.3483061,103.7452539
2951,107 BT BATOK WEST AVE 6 Singapore,1.3477855,103.7466116
2952,345 BT BATOK ST 34 Singapore,1.3628539,103.750866
2953,290G BT BATOK ST 24 Singapore,1.3433303,103.757112
2954,191 BT BATOK WEST AVE 6 Singapore,1.3456137,103.7453218
2955,325 BT BATOK ST 33 Singapore,1.3625813,103.7473358
2956,254 BT BATOK EAST AVE 4 Singapore,1.3496977,103.7580173
2957,387 BT BATOK WEST AVE 5 Singapore,1.3648976,103.7525889
2958,298 BT BATOK ST 22 Singapore,1.3447064,103.7470642
2959,111 BT BATOK WEST AVE 6 Singapore,1.3483752,103.745978
2960,354 BT BATOK ST 31 Singapore,1.3613946,103.7497798
2961,45 TELOK BLANGAH DR Singapore,1.2721332,103.8096264
2962,40 BEO CRES Singapore,1.2891435,103.8274678
2963,136 JLN BT MERAH Singapore,1.2784681,103.8275584
2964,65 TELOK BLANGAH DR Singapore,1.2741756,103.8104415
2965,46 JLN BT HO SWEE Singapore,1.2883461,103.8261998
2966,36 BEO CRES Singapore,1.2883406,103.8271961
2967,28 TELOK BLANGAH RISE Singapore,1.2739914,103.8209274
2968,16 TELOK BLANGAH CRES Singapore,1.2780633,103.8213997
2969,31 TELOK BLANGAH RISE Singapore,1.2724265,103.820983
2970,107 BT PURMEI RD Singapore,1.2732207,103.8246601
2971,13 CANTONMENT CL Singapore,1.2746874,103.8404881
2972,63 TELOK BLANGAH HTS Singapore,1.2748311,103.8108943
2973,26A JLN MEMBINA Singapore,1.283066,103.826076
2974,36 MOH GUAN TER Singapore,1.2849397,103.8310497
2975,43 MOH GUAN TER Singapore,1.2847416,103.8310535
2976,34 TELOK BLANGAH WAY Singapore,1.2735751,103.8224525
2977,102 HENDERSON CRES Singapore,1.2904366,103.8217393
2978,48 LENGKOK BAHRU Singapore,1.2873338,103.8108943
2979,51 TELOK BLANGAH DR Singapore,1.2735197,103.8100792
2980,17A TELOK BLANGAH CRES Singapore,1.2773322,103.8213997
2981,88 TELOK BLANGAH HTS Singapore,1.2774773,103.808268
2982,86 TELOK BLANGAH HTS Singapore,1.2767764,103.8084209
2983,17 TELOK BLANGAH CRES Singapore,1.2778231,103.8218752
2984,63A LENGKOK BAHRU Singapore,1.2897957,103.8153318
2985,131C KIM TIAN RD Singapore,1.2803801,103.8288491
2986,18 CANTONMENT CL Singapore,1.2738709,103.8394238
2987,75A REDHILL RD Singapore,1.2880406,103.8153318
2988,83 REDHILL LANE Singapore,1.2869863,103.8192741
2989,117 BT MERAH CTRL Singapore,1.2837249,103.8154498
2990,36 JLN RUMAH TINGGI Singapore,1.2885685,103.8087054
2991,1 DELTA AVE Singapore,1.2921357,103.8285547
2992,53 HAVELOCK RD Singapore,1.2893947,103.8288966
2993,132 CASHEW RD Singapore,1.3743916,103.7705103
2994,137 PETIR RD Singapore,1.3750576,103.7694239
2995,126 PENDING RD Singapore,1.3763748,103.769786
2996,104 GANGSA RD Singapore,1.378805,103.7678849
2997,150 PETIR RD Singapore,1.3771998,103.7666174
2998,240 BT PANJANG RING RD Singapore,1.3793706,103.7714157
2999,217 PETIR RD Singapore,1.3747571,103.7737922
3000,449 BT PANJANG RING RD Singapore,1.3842035,103.772321
3001,519 JELAPANG RD Singapore,1.3879744,103.766105
3002,146 GANGSA RD Singapore,1.3755348,103.7661874
3003,477 SEGAR RD Singapore,1.3893302,103.7732263
3004,108 GANGSA RD Singapore,1.3776359,103.7672512
3005,618 SENJA RD Singapore,1.3854234,103.7612989
3006,539 BT PANJANG RING RD Singapore,1.3830664,103.7631547
3007,252 BANGKIT RD Singapore,1.37996,103.7740185
3008,274 BANGKIT RD Singapore,1.3771518,103.7747655
3009,504 JELAPANG RD Singapore,1.3846114,103.7670046
3010,171 GANGSA RD Singapore,1.3790334,103.7664364
3011,185 JELEBU RD Singapore,1.3793512,103.762272
3012,181 JELEBU RD Singapore,1.3792736,103.7629963
3013,120 PENDING RD Singapore,1.3770549,103.7694466
3014,511 JELAPANG RD Singapore,1.3878195,103.7683375
3015,534 JELAPANG RD Singapore,1.3845639,103.76406
3016,423 FAJAR RD Singapore,1.3855419,103.7691523
3017,536 JELAPANG RD Singapore,1.3842549,103.76363
3018,530 JELAPANG RD Singapore,1.3849971,103.7651916
3019,605 SENJA RD Singapore,1.38082,103.7618194
3020,479 SEGAR RD Singapore,1.3897,103.7726831
3021,483 SEGAR RD Singapore,1.3888055,103.772072
3022,453 FAJAR RD Singapore,1.3854541,103.7715967
3023,147 GANGSA RD Singapore,1.37618,103.7655311
3024,529 JELAPANG RD Singapore,1.385992,103.7645185
3025,422 FAJAR RD Singapore,1.3850993,103.769605
3026,542 JELAPANG RD Singapore,1.3829519,103.7639242
3027,17 TOH YI DR Singapore,1.3398004,103.7724115
3028,10 SELEGIE RD Singapore,1.3037148,103.8505656
3029,2 TG PAGAR PLAZA Singapore,1.2752579,103.8425473
3030,271 QUEEN ST Singapore,1.3010138,103.8537971
3031,10 TECK WHYE AVE Singapore,1.380253,103.7554147
3032,26 TECK WHYE LANE Singapore,1.3775575,103.7556637
3033,115 TECK WHYE LANE Singapore,1.3789764,103.7512281
3034,685C CHOA CHU KANG CRES Singapore,1.4034466,103.748627
3035,705 CHOA CHU KANG ST 53 Singapore,1.3904468,103.7457065
3036,279 CHOA CHU KANG AVE 3 Singapore,1.380769,103.743296
3037,485D CHOA CHU KANG AVE 5 Singapore,1.3754572,103.7388274
3038,111 TECK WHYE LANE Singapore,1.3778715,103.7521333
3039,288 CHOA CHU KANG AVE 3 Singapore,1.3789622,103.7411807
3040,678 CHOA CHU KANG CRES Singapore,1.4018221,103.7444392
3041,117 TECK WHYE LANE Singapore,1.3796362,103.7512281
3042,544 CHOA CHU KANG ST 52 Singapore,1.3939787,103.7437151
3043,431 CHOA CHU KANG AVE 4 Singapore,1.3839461,103.7414522
3044,297A CHOA CHU KANG AVE 2 Singapore,1.3771787,103.742543
3045,416 CHOA CHU KANG AVE 4 Singapore,1.3832841,103.7418143
3046,462 CHOA CHU KANG AVE 4 Singapore,1.3776044,103.7352069
3047,412 CHOA CHU KANG AVE 3 Singapore,1.381815,103.7422669
3048,565 CHOA CHU KANG ST 52 Singapore,1.3949968,103.7451634
3049,612 CHOA CHU KANG ST 62 Singapore,1.4000634,103.7441677
3050,613 CHOA CHU KANG ST 62 Singapore,1.4006486,103.7444392
3051,625 CHOA CHU KANG ST 62 Singapore,1.3986403,103.7460459
3052,12 TECK WHYE LANE Singapore,1.3795367,103.7556637
3053,484D CHOA CHU KANG AVE 5 Singapore,1.375172,103.7374697
3054,484 CHOA CHU KANG AVE 5 Singapore,1.3764016,103.7371755
3055,7 TECK WHYE AVE Singapore,1.3815225,103.7545774
3056,501 CHOA CHU KANG ST 51 Singapore,1.3894906,103.7431041
3057,205 CHOA CHU KANG CTRL Singapore,1.3809712,103.748603
3058,686B CHOA CHU KANG CRES Singapore,1.4045482,103.7485578
3059,130 CHOA CHU KANG AVE 1 Singapore,1.3814737,103.7504134
3060,483 CHOA CHU KANG AVE 5 Singapore,1.3758855,103.7376734
3061,670 CHOA CHU KANG CRES Singapore,1.4030491,103.7477884
3062,508 CHOA CHU KANG ST 51 Singapore,1.3885095,103.7416106
3063,540 CHOA CHU KANG ST 52 Singapore,1.3928786,103.7437151
3064,555 CHOA CHU KANG NTH 6 Singapore,1.3962657,103.7436097
3065,109 TECK WHYE LANE Singapore,1.3786778,103.7521333
3066,510 WEST COAST DR Singapore,1.3108762,103.7607331
3067,710 CLEMENTI WEST ST 2 Singapore,1.3061881,103.7615478
3068,520 WEST COAST RD Singapore,1.30715,103.7596467
3069,714 CLEMENTI WEST ST 2 Singapore,1.3041378,103.7618194
3070,610 CLEMENTI WEST ST 1 Singapore,1.3049033,103.7688807
3071,305 CLEMENTI AVE 4 Singapore,1.321972,103.7659837
3072,608 CLEMENTI WEST ST 1 Singapore,1.304331,103.7665269
3073,326 CLEMENTI AVE 5 Singapore,1.3143576,103.7663458
3074,512 WEST COAST DR Singapore,1.310001,103.7601899
3075,708 CLEMENTI WEST ST 2 Singapore,1.3057461,103.762091
3076,701 WEST COAST RD Singapore,1.3076532,103.7612762
3077,707 CLEMENTI WEST ST 2 Singapore,1.3063299,103.7623626
3078,350 CLEMENTI AVE 2 Singapore,1.3156532,103.7702387
3079,609 CLEMENTI WEST ST 1 Singapore,1.3041176,103.7654405
3080,371 CLEMENTI AVE 4 Singapore,1.3203483,103.7683375
3081,347 CLEMENTI AVE 5 Singapore,1.3172013,103.7706031
3082,332 CLEMENTI AVE 2 Singapore,1.3146627,103.7674096
3083,461 CLEMENTI AVE 3 Singapore,1.3111375,103.7663458
3084,412 C'WEALTH AVE WEST Singapore,1.3125415,103.7747404
3085,381 CLEMENTI AVE 5 Singapore,1.3185204,103.7679754
3086,333 CLEMENTI AVE 2 Singapore,1.3151566,103.7674322
3087,454 CLEMENTI AVE 3 Singapore,1.3122347,103.7664364
3088,457 CLEMENTI AVE 3 Singapore,1.311791,103.7672512
3089,462 CLEMENTI AVE 3 Singapore,1.31114,103.7658932
3090,723 CLEMENTI WEST ST 2 Singapore,1.3031043,103.7634489
3091,372 CLEMENTI AVE 4 Singapore,1.3198395,103.7677038
3092,413 C'WEALTH AVE WEST Singapore,1.3125415,103.7747404
3093,415 C'WEALTH AVE WEST Singapore,1.352083,103.819836
3094,414 C'WEALTH AVE WEST Singapore,1.3125415,103.7747404
3095,356 CLEMENTI AVE 2 Singapore,1.3139719,103.7698766
3096,44 CIRCUIT RD Singapore,1.326704,103.8862615
3097,63 CIRCUIT RD Singapore,1.3265555,103.886624
3098,46 CIRCUIT RD Singapore,1.3261917,103.8862615
3099,21 BALAM RD Singapore,1.3312368,103.8869864
3100,45 CIRCUIT RD Singapore,1.3264855,103.8860803
3101,50 CIRCUIT RD Singapore,1.3249509,103.8857179
3102,22 BALAM RD Singapore,1.3301344,103.8878019
3103,24 BALAM RD Singapore,1.3300265,103.8874848
3104,32 BALAM RD Singapore,1.3294434,103.8868779
3105,304 UBI AVE 1 Singapore,1.3295534,103.9015013
3106,342 UBI AVE 1 Singapore,1.3265457,103.9011225
3107,24 EUNOS CRES Singapore,1.3238313,103.9023912
3108,17 EUNOS CRES Singapore,1.3233814,103.9042942
3109,3 HAIG RD Singapore,1.3116434,103.8973165
3110,36 CIRCUIT RD Singapore,1.329042,103.8868958
3111,349 UBI AVE 1 Singapore,1.325855,103.9003522
3112,347 UBI AVE 1 Singapore,1.3257118,103.8998085
3113,323 UBI AVE 1 Singapore,1.3281186,103.9043622
3114,327 UBI AVE 1 Singapore,1.3268667,103.9039615
3115,338 UBI AVE 1 Singapore,1.3261736,103.9022099
3116,314 UBI AVE 1 Singapore,1.3293122,103.9035693
3117,42 CIRCUIT RD Singapore,1.3272883,103.8864427
3118,43 SIMS DR Singapore,1.3172478,103.8765801
3119,60 DAKOTA CRES Singapore,1.3078172,103.8885752
3120,2C GEYLANG SERAI Singapore,1.317465,103.898082
3121,311 UBI AVE 1 Singapore,1.3301181,103.903388
3122,124 PAYA LEBAR WAY Singapore,1.3231689,103.8838604
3123,110 ALJUNIED CRES Singapore,1.3199465,103.884404
3124,413 EUNOS RD 5 Singapore,1.3184381,103.8987664
3125,417 EUNOS RD 5 Singapore,1.3180827,103.896954
3126,23 HAIG RD Singapore,1.3134092,103.8955041
